name,lenS,label,名詞,agent_utterance,cls,theme,freq,agent_utterance_refine,depend_word,nod_word,thank_word,questionmark,default,スポーツ,旅行,音楽,食事,UI3average,UI3average_diff
1902F6001_067,13.0,3.6,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.6,0.0
1902F6001_076,13.0,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,0.19999999999999973
1902F6001_029,21.0,4.0,0, なるほど、健康的で、ステキですね・・,1,スポーツ,10, なるほど、健康的で素敵ですね。,0,1,0,0,0.0,1.0,0.0,0.0,0.0,4.0,0.20000000000000018
1902F6001_030,29.0,4.2,9, そのほか健康のために、気をつけていることはありますか？,0,スポーツ,16, そのほか健康のために、気をつけていることはありますか？,1,0,0,1,0.0,1.0,0.0,0.0,0.0,4.2,0.20000000000000018
1902F6001_032,39.0,5.2,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,2,スポーツ,20, 2020年にはオリンピックが日本で開催されるようですね。ご存じですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.2,1.0
1902F6001_033,60.0,4.0,2, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,7,スポーツ,19, 1964年以来56年ぶりの日本でのオリンピック開催で、たくさんの競技が行われるので行ってみたいものですね！,0,0,0,0,0.0,1.0,0.0,0.0,0.0,4.0,-1.2000000000000002
1902F6001_034,23.0,4.6,3, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,4.6,0.5999999999999996
1902F6001_036,30.0,4.4,2, そうですか。そのスポーツはテレビで鑑賞はされますか・・,0,スポーツ,3, そのスポーツはテレビで鑑賞はされますか？,1,0,0,1,0.0,1.0,0.0,0.0,0.0,4.4,-0.1999999999999993
1902F6001_015,24.0,5.2,4, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1.0,0.0,0.0,0.0,0.0,5.2,0.7999999999999998
1902F6001_042,24.0,5.0,6, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1.0,0.0,0.0,0.0,0.0,5.0,-0.20000000000000018
1902F6001_086,13.0,4.0,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-1.0
1902F6001_057,38.0,4.4,8, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,4.4,0.40000000000000036
1902F6001_059,22.0,3.2,0, その歌手のどういうところが好きなんですか？,0,音楽,10, その歌手のどういうところが好きなんですか？,1,0,0,1,0.0,0.0,0.0,1.0,0.0,3.2,-1.2000000000000002
1902F6001_061,11.0,5.6,1, カラオケは好きですか？,2,音楽,14, カラオケは好きですか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,5.6,2.3999999999999995
1902F6001_064,18.0,4.4,4, カラオケでよくなにをうたうのですか？,2,音楽,9, カラオケでよく何を歌うのですか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,4.4,-1.1999999999999993
1902F6001_065,12.0,3.8,0, とても楽しそうですね。,1,音楽,10, とても楽しそうですね。,0,1,0,0,0.0,0.0,0.0,1.0,0.0,3.8,-0.6000000000000005
1902F6001_016,17.0,4.0,0, なるほど、勉強になります・・,1,default,16, なるほど、勉強になります。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.20000000000000018
1902F6001_046,20.0,5.2,8, 旅行はどこに行ったことがありますか？,2,旅行,10, 旅行はどこに行ったことがありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.2,1.2000000000000002
1902F6001_047,32.0,3.4,4, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,3.4,-1.8000000000000003
1902F6001_053,24.0,5.2,4, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,5.2,1.8000000000000003
1902F6001_052,18.0,5.4,2, 具体的には教えてもらえますか？,6,default,13, 具体的には教えてもらえますか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,5.4,0.20000000000000018
1902F6001_055,24.0,4.2,0, 貴重な体験談をありがとうございました。,4,旅行,20, 貴重な体験談をありがとうございました。,0,0,1,0,0.0,0.0,1.0,0.0,0.0,4.2,-1.2000000000000002
1902F6001_019,19.0,5.2,3, それは「最近」食べられたんですか？,0,食事,12, それは最近食べられたんですか？,1,0,0,1,0.0,0.0,0.0,0.0,1.0,5.2,1.0
1902F6001_022,14.0,5.2,2, どこで食べられたんですか・・,2,食事,8, どこで食べられたんですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.2,0.0
1902F6001_038,11.0,4.0,0, ありがとうございます。,4,default,18, ありがとうございます。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-1.2000000000000002
1902F6001_081,11.0,4.0,0, ありがとうございます。,4,default,18, ありがとうございます。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902F6001_063,15.0,4.0,5, おすすめの曲はありますか？,2,音楽,7, おすすめの曲はありますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,4.0,0.0
1902F6001_062,17.0,5.2,2, カラオケで歌ったりするのですか？,2,音楽,3, カラオケで歌ったりするのですか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,5.2,1.2000000000000002
1902F6001_051,24.0,5.2,3, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,5.2,0.0
1902F6001_054,22.0,2.8,2, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,2.8,-2.4000000000000004
1902F6001_021,63.0,5.8,6, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,2,食事,10, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.8,3.0
1902F6001_028,28.0,5.6,4, 健康のため、とか、リフレッシュするため、とかですか？,2,スポーツ,16, 健康のためとかリフレッシュするためとかですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.6,-0.20000000000000018
1902F6001_048,25.0,5.6,4, 「温泉」などリフレッシュするためにいきますか？,2,旅行,15, 温泉などリフレッシュするためにいきますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.6,0.0
1902F6001_020,18.0,4.0,0, なるほど、それは美味しそうですね・・,5,食事,11, なるほど、それは美味しそうですね。,1,1,0,0,0.0,0.0,0.0,0.0,1.0,4.0,-1.5999999999999996
1902F6001_049,19.0,4.0,0, なるほど、それはリラックスできますね。,5,旅行,7, なるほど、それはリラックスできますね。,1,1,0,0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
1902F6001_031,26.0,3.6,1, ありがとうございます。参考にさせていただきます。,4,default,6, ありがとうございます。参考にさせていただきます。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,3.6,-0.3999999999999999
1902F6001_013,57.0,5.6,5, 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,7,食事,8, 私の友人はあんこ系が好きだそうです。あずきときなこは体や肌にいいそうで、よく食べてるそうです。,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.6,1.9999999999999996
1902F6001_027,15.0,5.4,2, どんなスポーツをされましたか？,2,スポーツ,1, どんなスポーツをされましたか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.4,-0.1999999999999993
1902F6001_035,23.0,5.2,0, いいですね。テレビ観戦も楽しそうですね！,1,スポーツ,9, いいですね。テレビ観戦も楽しそうですね！,0,1,0,0,0.0,1.0,0.0,0.0,0.0,5.2,-0.20000000000000018
1902F6001_060,14.0,3.6,0, そうですか、なかなかですね。,1,default,4, そうですか、なかなかですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.6,-1.6
1902F6001_072,25.0,3.8,0, そうなんですか．私も独自に調べてみますね．,3,default,1, そうなんですか。私も独自に調べてみますね。,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.8,0.19999999999999973
1902F6002_045,5.0,4.0,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902F6002_075,5.0,4.0,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902F6002_008,23.0,5.6,2, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.6,1.5999999999999996
1902F6002_072,18.0,4.8,13, 具体的にはどういったものですか？,6,default,19, 具体的にはどういったものですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,4.8,-0.7999999999999998
1902F6002_024,13.0,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,-0.5999999999999996
1902F6002_028,21.0,4.8,0, なるほど、健康的で、ステキですね・・,1,スポーツ,10, なるほど、健康的で素敵ですね。,0,1,0,0,0.0,1.0,0.0,0.0,0.0,4.8,0.5999999999999996
1902F6002_029,29.0,5.2,4, そのほか健康のために、気をつけていることはありますか？,0,スポーツ,16, そのほか健康のために、気をつけていることはありますか？,1,0,0,1,0.0,1.0,0.0,0.0,0.0,5.2,0.40000000000000036
1902F6002_032,39.0,4.6,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,2,スポーツ,20, 2020年にはオリンピックが日本で開催されるようですね。ご存じですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,4.6,-0.6000000000000005
1902F6002_033,60.0,5.2,5, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,7,スポーツ,19, 1964年以来56年ぶりの日本でのオリンピック開催で、たくさんの競技が行われるので行ってみたいものですね！,0,0,0,0,0.0,1.0,0.0,0.0,0.0,5.2,0.6000000000000005
1902F6002_010,20.0,5.8,5, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,5.8,0.5999999999999996
1902F6002_066,20.0,5.0,5, 具体的に教えてもらっていいですか？,6,default,20, 具体的に教えてもらっていいですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,5.0,-0.7999999999999998
1902F6002_040,16.0,4.2,0, なるほど、よくご存じですね・・,1,default,7, なるほど、よくご存じですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,-0.7999999999999998
1902F6002_016,13.0,4.4,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.4,0.20000000000000018
1902F6002_049,13.0,4.0,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-0.40000000000000036
1902F6002_038,38.0,5.0,0, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,5.0,1.0
1902F6002_052,17.0,3.2,0, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,3.2,-1.7999999999999998
1902F6002_053,20.0,5.0,1, 旅行はどこに行ったことがありますか？,2,旅行,10, 旅行はどこに行ったことがありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.0,1.7999999999999998
1902F6002_055,32.0,5.2,1, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.2,0.20000000000000018
1902F6002_056,24.0,5.8,3, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,5.8,0.5999999999999996
1902F6002_059,18.0,5.8,1, 具体的には教えてもらえますか？,6,default,13, 具体的には教えてもらえますか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,5.8,0.0
1902F6002_063,24.0,4.6,0, 貴重な体験談をありがとうございました。,4,旅行,20, 貴重な体験談をありがとうございました。,0,0,1,0,0.0,0.0,1.0,0.0,0.0,4.6,-1.2000000000000002
1902F6002_011,19.0,6.0,0, それは「最近」食べられたんですか？,0,食事,12, それは最近食べられたんですか？,1,0,0,1,0.0,0.0,0.0,0.0,1.0,6.0,1.4000000000000004
1902F6002_014,19.0,5.4,5, お友達とランチに行ったりしますか？,2,食事,9, お友達とランチに行ったりしますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.4,-0.5999999999999996
1902F6002_013,11.0,4.2,0, ありがとうございます。,4,default,18, ありがとうございます。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.2,-1.2000000000000002
1902F6002_046,15.0,4.4,0, コンサートとかには行きますか？,2,音楽,6, コンサートとかには行きますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,4.4,0.20000000000000018
1902F6002_047,35.0,5.0,6, なまで演奏をきくと、迫力があって、感動するみたいですね！,7,音楽,4, なまで演奏をきくと、迫力があって、感動するみたいですね！,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,0.5999999999999996
1902F6002_058,24.0,5.2,1, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,5.2,0.20000000000000018
1902F6002_057,22.0,5.6,2, ほかには何か面白いことはありましたか？,0,旅行,16, ほかには何か面白いことはありましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,5.6,0.39999999999999947
1902F6002_054,9.0,4.6,0, 楽しそうですね！,1,default,10, 楽しそうですね！,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.6,-1.0
1902F6002_054,9.0,4.6,0, 楽しそうですね！,1,default,10, 楽しそうですね！,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.6,0.0
1902F6002_079,9.0,5.2,0, 楽しそうですね！,1,default,10, 楽しそうですね！,0,1,0,0,1.0,0.0,0.0,0.0,0.0,5.2,0.6000000000000005
1902F6002_079,9.0,5.2,0, 楽しそうですね！,1,default,10, 楽しそうですね！,0,1,0,0,1.0,0.0,0.0,0.0,0.0,5.2,0.0
1902F6002_021,12.0,4.4,1, それは大変ですよね。,3,default,3, それは大変ですよね。,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4.4,-0.7999999999999998
1902F6002_027,28.0,6.0,5, 健康のため、とか、リフレッシュするため、とかですか？,2,スポーツ,16, 健康のためとかリフレッシュするためとかですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,6.0,1.5999999999999996
1902F6002_041,22.0,5.6,4, そのきょくのどういうところが好きなんですか？,0,音楽,7, その曲のどういうところが好きなんですか？,1,0,0,1,0.0,0.0,0.0,1.0,0.0,5.6,-0.40000000000000036
1902F6002_061,25.0,5.4,5, 「温泉」などリフレッシュするためにいきますか？,2,旅行,15, 温泉などリフレッシュするためにいきますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.4,-0.1999999999999993
1902F6002_012,18.0,5.2,0, なるほど、それは美味しそうですね・・,5,食事,11, なるほど、それは美味しそうですね。,1,1,0,0,0.0,0.0,0.0,0.0,1.0,5.2,-0.20000000000000018
1902F6002_062,19.0,4.4,0, なるほど、それはリラックスできますね。,5,旅行,7, なるほど、それはリラックスできますね。,1,1,0,0,0.0,0.0,1.0,0.0,0.0,4.4,-0.7999999999999998
1902F6002_031,15.0,4.2,0, なるほど、面白そうですね！,1,default,5, なるほど、面白そうですね！,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,-0.20000000000000018
1902F6002_031,15.0,4.2,0, なるほど、面白そうですね！,1,default,5, なるほど、面白そうですね！,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.0
1902F6002_036,23.0,5.0,0, いいですね。テレビ観戦も楽しそうですね！,1,スポーツ,9, いいですね。テレビ観戦も楽しそうですね！,0,1,0,0,0.0,1.0,0.0,0.0,0.0,5.0,0.7999999999999998
1902F6002_030,36.0,5.6,2, これからの季節は暖かくなるので、散歩などは気持ちがいいですよね。,7,スポーツ,4, これからの季節は暖かくなるので、散歩などは気持ちがいいですよね。,0,0,0,0,0.0,1.0,0.0,0.0,0.0,5.6,0.5999999999999996
1902F6002_034,18.0,5.2,7, 競技はなにをご覧になりますか？,2,スポーツ,7, 競技は何をご覧になりますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.2,-0.39999999999999947
1902F6002_035,25.0,5.4,3, そうですか。テレビでの観戦はなされるんですか？,2,スポーツ,4, テレビでの観戦はなされるんですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.4,0.20000000000000018
1902F6002_043,18.0,5.6,2, がっきは何を演奏するのですか。,2,音楽,3, 楽器は何を演奏するのですか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,5.6,0.1999999999999993
1902F6002_044,27.0,6.0,1, すごいですね。一度聞かせていただけるとうれしいです。,7,音楽,2, すごいですね。一度聞かせていただけるとうれしいです。,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0,0.40000000000000036
1902F6002_048,26.0,4.8,0, わたしも実際に、演奏をきいてみたいものです。,7,音楽,3, わたしも実際に、演奏をきいてみたいものです。,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.8,-1.2000000000000002
1902F7001_035,5.0,4.0,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902F7001_009,23.0,5.0,2, 甘いものと、からいものどちらがお好きですか？,2,食事,30, 甘いものと辛いもののどちらがお好きですか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,1.0
1902F7001_010,44.0,5.0,1, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,2,食事,24, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,5.0,0.0
1902F7001_013,20.0,4.4,2, なるほど、普段はどこでスイーツを買いますか？,2,食事,23, 普段はどこでスイーツを買いますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4.4,-0.5999999999999996
1902F7001_012,45.0,3.4,0, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2,食事,17, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか利用しますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3.4,-1.0000000000000004
1902F7001_023,18.0,4.4,4, 具体的にはどういったものですか？,6,default,19, 具体的にはどういったものですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,4.4,1.0000000000000004
1902F7001_014,24.0,3.0,0, なるほど、その中でもおすすめのスイーツはありますか？,0,食事,20, その中でもおすすめのスイーツはありますか？,1,0,0,1,0.0,0.0,0.0,0.0,1.0,3.0,-1.4000000000000004
1902F7001_011,13.0,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,1.2000000000000002
1902F7001_018,13.0,3.6,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.6,-0.6000000000000001
1902F7001_024,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.3999999999999999
1902F7001_027,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902F7001_045,13.0,4.2,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.2,0.20000000000000018
1902F7001_054,13.0,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-0.40000000000000036
1902F7001_056,13.0,4.0,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.20000000000000018
1902F7001_062,13.0,3.8,0, なるほど、そうなんですね。,1,default,128, なるほど、そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-0.20000000000000018
1902F7001_025,29.0,5.4,3, そのほか健康のために、気をつけていることはありますか？,0,スポーツ,16, そのほか健康のために、気をつけていることはありますか？,1,0,0,1,0.0,1.0,0.0,0.0,0.0,5.4,1.6000000000000005
1902F7001_028,39.0,4.6,0, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,2,スポーツ,20, 2020年にはオリンピックが日本で開催されるようですね。ご存じですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,4.6,-0.8000000000000007
1902F7001_029,60.0,5.0,1, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,7,スポーツ,19, 1964年以来56年ぶりの日本でのオリンピック開催で、たくさんの競技が行われるので行ってみたいものですね！,0,0,0,0,0.0,1.0,0.0,0.0,0.0,5.0,0.40000000000000036
1902F7001_030,23.0,3.2,0, オリンピックは今までに見たことはありますか？,2,スポーツ,15, オリンピックは今までに見たことはありますか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,3.2,-1.7999999999999998
1902F7001_022,24.0,3.8,0, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1.0,0.0,0.0,0.0,0.0,3.8,0.5999999999999996
1902F7001_034,24.0,5.2,3, もう少し詳しく教えていただいていいですか。,2,default,31, もう少し詳しく教えていただいていいですか？,0,0,0,1,1.0,0.0,0.0,0.0,0.0,5.2,1.4000000000000004
1902F7001_075,13.0,4.0,0, ありがとうございました・・,4,default,58, ありがとうございました。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-1.2000000000000002
1902F7001_039,38.0,4.8,1, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,2,音楽,22, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,4.8,0.7999999999999998
1902F7001_065,8.0,3.0,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.0,-1.7999999999999998
1902F7001_067,8.0,3.8,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,0.7999999999999998
1902F7001_070,8.0,3.6,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.6,-0.19999999999999973
1902F7001_074,8.0,3.2,0, そうなんですね。,1,default,57, そうなんですね。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.2,-0.3999999999999999
1902F7001_041,11.0,5.6,1, カラオケは好きですか？,2,音楽,14, カラオケは好きですか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,5.6,2.3999999999999995
1902F7001_042,18.0,5.2,0, カラオケでよくなにをうたうのですか？,2,音楽,9, カラオケでよく何を歌うのですか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,5.2,-0.39999999999999947
1902F7001_044,12.0,5.4,1, とても楽しそうですね。,1,音楽,10, とても楽しそうですね。,0,1,0,0,0.0,0.0,0.0,1.0,0.0,5.4,0.20000000000000018
1902F7001_058,17.0,2.8,0, さいきん旅行には行きましたか？,2,旅行,23, 最近、旅行には行きましたか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,2.8,-2.6000000000000005
1902F7001_059,32.0,5.0,0, 今までいった「旅行」で特におすすめの場所はありますか？,2,旅行,23, 今までいった旅行で特におすすめの場所はありますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,5.0,2.2
1902F7001_060,24.0,5.4,2, その旅先で何が一番楽しかったですか？,0,旅行,23, その旅先で何が一番楽しかったですか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,5.4,0.40000000000000036
1902F7001_033,13.0,5.6,2, 具体的には何ですか？,6,default,9, 具体的には何ですか？,1,0,0,1,1.0,0.0,0.0,0.0,0.0,5.6,0.1999999999999993
1902F7001_036,11.0,4.0,0, ありがとうございます。,4,default,18, ありがとうございます。,0,0,1,0,1.0,0.0,0.0,0.0,0.0,4.0,-1.5999999999999996
1902F7001_043,15.0,3.0,0, おすすめの曲はありますか？,2,音楽,7, おすすめの曲はありますか？,0,0,0,1,0.0,0.0,0.0,1.0,0.0,3.0,-1.0
1902F7001_061,24.0,3.0,2, その旅先で美味しい食べ物はたべましたか・・,0,旅行,22, その旅先で美味しい食べ物はたべましたか？,1,0,0,1,0.0,0.0,1.0,0.0,0.0,3.0,0.0
1902F7001_017,63.0,3.8,0, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,2,食事,10, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3.8,0.7999999999999998
1902F7001_026,28.0,5.2,2, 健康のため、とか、リフレッシュするため、とかですか？,2,スポーツ,16, 健康のためとかリフレッシュするためとかですか？,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5.2,1.4000000000000004
1902F7001_063,25.0,3.0,1, 「温泉」などリフレッシュするためにいきますか？,2,旅行,15, 温泉などリフレッシュするためにいきますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,3.0,-2.2
1902F7001_064,25.0,1.6,0, 「温泉」などリフレッシュするためにいきますか？,2,旅行,15, 温泉などリフレッシュするためにいきますか？,0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.6,-1.4
1902F7001_015,57.0,4.2,1, 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,7,食事,8, 私の友人はあんこ系が好きだそうです。あずきときなこは体や肌にいいそうで、よく食べてるそうです。,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.2,2.6
1902F7002_029,5.0,4.0,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1902F7002_039,5.0,3.8,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-0.20000000000000018
1902F7002_083,5.0,4.0,0, なるほど。,1,default,47, なるほど。,0,1,0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.20000000000000018
1902F7002_037,8.0,3.8,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.8,-0.20000000000000018
1902F7002_037,8.0,3.8,0, 本当ですか！,3,default,19, 本当ですか！,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.8,0.0
